prefix	givenName	middleName	familyName	suffix	nickname	canSelfEdit	dateOfBirth	gender	institutionId	barcode	idAtSource	sourceSystem	borrowerCategory	circRegistrationDate	oclcExpirationDate	homeBranch	primaryStreetAddressLine1	primaryStreetAddressLine2	primaryCityOrLocality	primaryStateOrProvince	primaryPostalCode	primaryCountry	primaryPhone	secondaryStreetAddressLine1	secondaryStreetAddressLine2	secondaryCityOrLocality	secondaryStateOrProvince	secondaryPostalCode	secondaryCountry	secondaryPhone	emailAddress	mobilePhone	notificationEmail	notificationTextPhone	patronNotes	photoURL	customdata1	customdata2	customdata3	customdata4	username	illId	illApprovalStatus	illPatronType	illPickupLocation
	ILL		INDIAN RIVER COMMUNITY COLLEGE LIBRARY - MILEY LRC							FIC			ILL	1997-05-13			3209 VIRGINIA AVE.		FT. PIERCE	PI	34981-5599														DLLI		 Note:DLLI LIBRARY 								
	ILL		JACKSONVILLE PUBLIC LIBRARY							JPL			ILL	1997-04-06			122 NORTH OCEAN ST.		JACKSONVILLE	FL	32202-3374														DLLI		 Note:DLLI LIBRARY 								
	ILL		JACKSONVILLE UNIVERSITY - CARL SWISHER LIBRARY							FJU			ILL	1997-07-01			2800 UNIVERSITY BLVD. N.		JACKSONVILLE	FL	32211-3394														DLLI		 Note:DLLI LIBRARY 								
	ILL		KELCE LIBRARY - UNIVERSITY OF TAMPA							FUT			ILL	1997-03-14			401 W. KENNEDY BLVD.		TAMPA	FL	33606-1490														DLLI		 Note:DLLI LIBRARY 								
	ILL		LAKE COUNTY LIBRARY SYSTEM							FN4			ILL	1997-05-16			312 W. MAIN ST.		TAVARES	FL	32778														DLLI		 Note:DLLI LIBRARY 								
	ILL		LAKE SUMTER COMMUNITY COLLEGE LIBRARY							FSF			ILL	1997-03-18			9501 U.S. HWY. 441		LEESBURG	FL	34788														DLLI		 Note:DLLI LIBRARY 								
	ILL		LAKE WALES PUBLIC LIBRARY							F0$			ILL	1997-04-01			290 CYPRESS GARDENS LANE		LAKE WALES	WA	33853			ROUTE TO: BARTOW PUBLIC LIBRARY		2150 S. BROADWAY	BR	BARTOW, FL 33830							DLLI		Note:DLLI LIBRARY; "ROUTE TO" BARTOW PUBLIC LIBRARY 								
	ILL		LAKELAND PUBLIC LIBRARY							FLM			ILL	1997-07-21			100 LAKE MORTON DRIVE		LAKELAND	FL	33801														DLLI		 Note:DLLI LIBRARY 								
	ILL		LARGO LIBRARY							FLA			ILL	1997-04-20			351 E. BAY DR.		LARGO	FL	33770														DLLI		 Note:DLLI LIBRARY 								
	ILL		LATT MAXCY MEMORIAL LIBRARY							YA8			ILL	1997-03-12			15 N. MAGNOLIA AVENUE		FROST PROOF	PR	33843			ROUTE TO: BARTOW PUBLIC LIBRARY		2150 S. BROADWAY	BR	BARTOW, FL 33830							DLLI		 Note:DLLI LIBRARY; "ROUTE TO" BARTOW PUBLIC LIBRARY 								
	ILL		LEE COUNTY PUBLIC LIBRARY SYSTEM PROCESSING CENTER							FFL			ILL	1997-03-10			11220 METRO PARKWAY		FT. MYERS	MY	33912														DLLI		Note:DLLI LIBRARY (THERE ARE TWELVE POTENTIAL BRANCHES FOR THE FFL SYMBOL - NOT ALL BRANCHES ARE IN SIRSI) 								
	ILL		LEON COUNTY PUBLIC LIBRARY SYSTEM - COLLINS LIBRARY							FTL			ILL	1997-04-01			200 W. PARK AVE.		TALLAHASSEE	FL	32301-7720														DLLI		 Note:DLLI LIBRARY 								
	ILL		LYNN UNIVERSITY LIBRARY							FBO			ILL	1999-03-14			3601 N. MILITARY TRAIL		BOCA RATON	RA	33431														DLLI		 Note:DLLI LIBRARY 								
	ILL		MAITLAND PUBLIC LIBRARY							CF8			ILL	1997-02-28			501 S. MAITLAND AVE.		MAITLAND	FL	32751														DLLI		 Note:DLLI LIBRARY 								
	ILL		MANATEE COMMUNITY COLLEGE LIBRARY							FMU			ILL	1997-05-06			5840 26TH ST. W BLDG. 7000		BRADENTON	FL	34207		941 755-1511 ext.4435												DLLI		Note:DLLI LIBRARY; ANOTHER "UNOFFICIAL" FMU LOCATION (VENICE) IS NOT A DLLI LIBRARY - USE U.S. MAIL FOR ANY ILL MAILING TO THE VENICE CAMPUS.  								
	ILL		MANATEE COUNTY PUBLIC LIBRARY SYSTEM							FMA			ILL	1997-04-08			1301 BARCARROTA BLVD W.		BRADENTON	FL	34205														DLLI		 Note:DLLI LIBRARY 								
	ILL		MARION COUNTY PUBLIC LIBRARY - FL							FLJ			ILL	1997-03-20			4040 DEEPWATER CT.		DUNNELLON	FL	34420		fax:  352 629-1649	ROUTE TO: MARION PUBLIC LIBRARY SYSTEM		15	SE	OCALA, FL 34471							DLLI		Note:DLLI LIBRARY; "ROUTE TO" MARION PUBLIC LIBRARY SYSTEM 								
	ILL		MARTIN COUNTY PUBLIC LIBRARY SYSTEM / BLAKE LIBRARY							FO7			ILL	1997-08-12			2351 SE MONTEREY ROAD		STUART	FL	34996														DLLI		 Note:DLLI LIBRARY 								
	ILL		MIAMI-DADE COMM. COLL. LIBRARY - WOLFSON CAMPUS							FYM			ILL	1997-06-10			300 NE 2nd Ave.		Miami	FL	33132		305 237-3454												DLLI		Note:DLLI LIBRARY. (FYM HAS SIX DLLI LOCATIONS IN SIRSI.) 								
	ILL		MIAMI-DADE PUBLIC LIBRARY SYSTEM							DZM			ILL	1997-02-28			101 W. FLAGLER ST.		MIAMI	FL	33130-1523														DLLI		 Note:DLLI LIBRARY 								
	ILL		MONROE COUNTY PUBLIC LIBRARY SYSTEM							FLN			ILL	1997-04-01			700 FLEMING STREET		KEY WEST	WE	33040														DLLI		 Note:DLLI LIBRARY 								
	ILL		NEW PORT RICHEY PUBLIC LIBRARY							FYI			ILL	1999-10-08			5939 MAIN ST.		NEW PORT RICHEY	PO	34652														DLLI		 Note:DLLI LIBRARY 								
	ILL		NORTHWEST REGIONAL LIBRARY SYSTEM							FLQ			ILL	1997-03-20			25 W. GOVERNMENT ST.		PANAMA CITY	CI	32402														DLLI		 Note:DLLI LIBRARY. 								
	ILL		NOVA SOUTHEASTERN UNIVERSITY LIBRARIES							FNN			ILL	1997-03-19			3301 COLLEGE AVE.		FT LAUDERDALE	LA	33314														DLLI		 Note:DLLI LIBRARY 								
	ILL		NOVA SOUTHEASTERN UNIVERSITY LAW LIBRARY							FNL			ILL	1998-02-24			3305 COLLEGE AVE.		FT. LAUDERDALE	LA	33314			ROUTE TO: NOVA SOUTHEASTERN UNIV. LIBRARIES		3301 COLLEGE AVE.	CO	FT. LAUDERDALE, FL 33314							DLLI		Note:DLLI LIBRARY. "ROUTE TO": NOVA SOUTHEASTERN UNIVERSITY LIBRARIES / 3301 COLLEGE AVE. / FORT LAUDERDALE, FL 33314 								
	ILL		OKALOOSA-WALTON COMMUNITY COLLEGE LRC							FB3			ILL	1997-09-15			100 COLLEGE BLVD. - BLDG. E		NICEVILLE	FL	32578														DLLI		 Note:DLLI LIBRARY  								
	ILL		ORANGE COUNTY LIBRARY DISTRICT							ORL			ILL	1997-03-04			101 E. CENTRAL BLVD.		ORLANDO	FL	32801														DLLI		 Note:DLLI LIBRARY 								
	ILL		OSCEOLA COUNTY LIBRARY SYSTEM							OS3			ILL	1997-03-17			211 E. DAKIN AVE.		KISSIMMEE	FL	34741														DLLI		 Note:DLLI LIBRARY  								
	ILL		PALM BEACH ATLANTIC COLLEGE LIBRARY							FBB			ILL	1997-03-07			1101 S. OLIVE AVE.		WEST PALM BEACH	PA	33416-4708														DLLI		 Note:DLLI LIBRARY 								
	ILL		PALM BEACH COMMUNITY COLLEGE LIBRARY							EFM			ILL	1997-03-04			4200 CONGRESS AVE.		LAKE WORTH	WO	33461-4796														DLLI		 Note:DLLI LIBRARY  								
	ILL		PALM BEACH COUNTY LIBRARY SYSTEM							FWP			ILL	1997-05-03			3650 SUMMIT BLVD.		WEST PALM BEACH	PA	33406-4198														DLLI		 Note:DLLI LIBRARY 								
	ILL		PALM HARBOR LIBRARY							FYJ			ILL	1997-09-21			2330 NEBRASKA AVE.		PALM HARBOR	HA	34683														DLLI		 Note:DLLI LIBRARY  								
	ILL		PASCO-HERNANDO COMM. COLL. LIBRARY - EAST CAMPUS							FYK			ILL	1997-03-30			36727 Blanton Rd.		Dade City	Ci	33523		352 567-6701x1249												DLLI		Note:DLLI LIBRARY. (FYK HAS THREE DLLI LOCATIONS IN SIRSI.) 								
	ILL		PASCO COUNTY LIBRARY SYSTEM							FLY			ILL	1997-03-07			5418 SUNSET RD.		NEW PORT RICHEY	PO	34654														DLLI		 Note:DLLI LIBRARY 								
	ILL		PENSACOLA JUNIOR COLLEGE LIBRARY							FPJ			ILL	1999-03-14			1000 COLLEGE BLVD., BLDG. 20		PENSACOLA	FL	32504-8998														DLLI		 Note:DLLI LIBRARY 								
	ILL		PINELLAS PARK PUBLIC LIBRARY							FYL			ILL	1997-05-03			7200 U.S. HIGHWAY 19, SUITE 726		PINELLAS PARK	PA	33781														DLLI		 Note:DLLI LIBRARY  								
	ILL		POLK COMMUNITY COLLEGE - LIBRARY							FYO			ILL	1997-10-07			999 AVE. H, NE		WINTER HAVEN	HA	33881		941 297-1040												DLLI		Note:DLLI LIBRARY. (FYO HAS TWO DLLI LOCATIONS IN SIRSI.) 								
	ILL		PUTNAM COUNTY LIBRARY SYSTEM							FO8			ILL	1997-10-08			601 COLLEGE ROAD		PALATKA	FL	32177-3873														DLLI		 Note:DLLI LIBRARY  								
	ILL		REFORMED THEOLOGICAL SEMINARY LIBRARY							FTO			ILL	1997-07-22			1231 REFORMATION DRIVE		OVIEDO	FL	32765														DLLI		 Note:DLLI LIBRARY 								
	ILL		ROLLINS COLLEGE - OLIN LIBRARY							FWR			ILL	1997-03-05			1000 HOLT AVE.		WINTER PARK	PA	32789														DLLI		 Note:DLLI LIBRARY  								
	ILL		SAFETY HARBOR LIBRARY							FYR			ILL	1997-07-20			101 SECOND ST. N.		SAFETY HARBOR	HA	34695			ROUTE TO: PINELLAS PUBLIC LIBRARY COOPERATIVE, INC.		12345 STARKEY RD.	ST	LARGO, FL 33733-2611							DLLI		Note:DLLI LIBRARY. "ROUTE TO": PINELLAS PUBLIC LIBRARY COOPERATIVE, INC. / 12345 STARKEY RD., STE L / LARGO, FL 33733-2611 								
	ILL		SAINT LEO UNIVERSITY LIBRARY							FSA			ILL	1997-06-05			33701 STATE RD. 52 WEST P.O. BOX 6665		SAINT LEO	LE	33574-2128														DLLI		 Note:DLLI LIBRARY 								
	ILL		SANIBEL PUBLIC LIBRARY							XU9			ILL	1997-10-23			770 DUNLOP RD.		SANIBEL	FL	33957-4016														DLLI		 Note:DLLI LIBRARY 								
	ILL		SANTA FE COMMUNITY COLLEGE LIBRARY							WL5			ILL	1997-03-21			3000 NW 83RD. ST. - BLDG. P		GAINESVILLE	FL	32606-6200														DLLI		 Note:DLLI LIBRARY 								
	ILL		SEMINOLE COMMUNITY COLLEGE LRC							FSS			ILL	1997-03-25			100 WELDON BLVD. - BLDG. L		SANFORD	FL	32773-6119														DLLI		 Note:DLLI LIBRARY 								
	ILL		SEMINOLE COUNTY PUBLIC LIBRARY SYSTEM							FCS			ILL	1997-03-05			215 N. OXFORD RD.		CASSELBERRY	FL	32707														DLLI		Note:DLLI LIBRARY. ADDRESS CHANGE AS OF 7/1999. PCS. 								
	ILL		SMATHERS LIBRARY							FUG			ILL	1997-03-03			ROOM 235 WEST  P.O. BOX 117001		GAINESVILLE	FL	32611-7011			146 LIBRARY WEST		GAINESVILLE	FL	32611-2048							DLLI		 Note:DLLI LIBRARY. 								
	ILL		SMC - SOUTHEASTERN COLLEGE OF THE ASSEMBLIES OF GOD							FYQ			ILL	1997-03-26			1000 LONGFELLOW BLVD.		LAKELAND	FL	33801														DLLI		 Note:DLLI LIBRARY 								
	ILL		ST. JOHNS COUNTY PUBLIC LIBRARY							WL8			ILL	1997-05-19			1960 NORTH PONCE de LEON BLVD.		ST. AUGUSTINE	AU	32084														DLLI		 Note:DLLI LIBRARY 								
	ILL		ST. JOHNS RIVER COMMUNITY COLLEGE- LRC							WL7			ILL	1997-04-03			5001 ST. JOHNS AVE.		PALATKA	FL	32177-3897														DLLI		 Note:DLLI LIBRARY 								
	ILL		ST. LUCIE COUNTY LIBRARY SYSTEM / REF SERVICES							FLR			ILL	1997-03-04			101 MELODY LANE		FT. PIERCE	PI	34950														DLLI		 Note:DLLI LIBRARY 								
	ILL		ST. PETERSBURG PUBLIC LIBRARY							FPE			ILL	1997-05-01			3745 NINTH AVE. N.		ST. PETERSBURG	PE	33713														DLLI		 Note:DLLI LIBRARY 								
	ILL		ST. PETERSBURG JR, COLLEGE  FL							FPB			ILL	1997-03-11			7200 66th St. N.		Pinellas Park	Pa	33781		727 341-3604												DLLI		Note:DLLI LIBRARY. (FPB HAS FOUR DLLI LOCATIONS IN SIRSI). 								
	ILL		ST. THOMAS UNIVERSITY LAW LIBRARY							FBL			ILL	1997-05-29			16400 N.W. 32ND AVE.		MIAMI	FL	33054			ROUTE TO: ST. THOMAS UNIVERSITY LIBRARY		16400	NW	MIAMI, FL 33054							DLLI		Note:DLLI LIBRARY; "ROUTE TO": St. Thomas University Library / 16400 NW 32nd Ave. / Miami, FL 33054. 								
	ILL		ST. THOMAS UNIVERSITY LIBRARY							FBM			ILL	1998-01-07			16400 N.W. 32ND AVE.		MIAMI	FL	33054														DLLI		 Note:DLLI LIBRARY  								
	ILL		STATE LIBRARY OF FLORIDA / R. A. GRAY BUILDING							FBA			ILL	1997-03-14			500 S. BRONOUGH ST.		TALLAHASSEE,FL	TALLAHASSEE,FL	32399-0250			500 S. BROUNOUGH ST.		TALLAHASSEE	FL	32399-0250							DLLI		 Note:DLLI LIBRARY 								
	ILL		STETSON COLLEGE OF LAW LIBRARY							FPS			ILL	1997-03-05			1401 61ST. ST. SOUTH		ST. PETERSBURG	PE	33707														DLLI		 Note:DLLI LIBRARY 								
	ILL		SUWANNEE RIVER REGIONAL LIBRARY SYSTEM							FLK			ILL	1997-03-04			1848 OHIO AVE. SOUTH		LIVE OAK	OA	32060														DLLI		Note:DLLI LIBRARY. (FLK HAS FIVE LIBRARIES LISTED IN SIRSI; FOUR ARE DLLI LIBRARIES, ONE IS A U.S. MAIL LIBRARY.) 								
	ILL		TAMPA-HILLSBOROUGH COUNTY PUBLIC LIBRARY							TNH			ILL	1997-04-30			900 N. ASHLEY		TAMPA	FL	33602-3788														DLLI		 Note:DLLI LIBRARY 								
	ILL		TARPON SPRINGS PUBLIC LIBRARY							FTP			ILL	1997-04-25			138 E. LEMON ST.		TARPON SPRING	SP	34689		813 943-4922  fax 813 943-4926	ROUTE TO: PINELLAS PUBLIC LIBRARY COOPERATIVE, INC.		12345 STARKEY RD.	ST	LARGO, FL 33733-2611							DLLI		Note:DLLI LIBRARY; "ROUTE TO": Pinellas Public Library Cooperative, Inc. / 12345 Starkey Rd., Ste. L /Largo, FL 33733-2611. At the "ROUTE TO" portion of the label, type: Tarpon Springs Library. 								
	ILL		TAYLOR COUNTY PUBLIC LIBRARY							FB8			ILL	1997-09-29			403 N. WASHINGTON ST.		PERRY	FL	32347-2791														DLLI		 Note:DLLI LIBRARY 								
	ILL		TECO ENERGY - CORPORATE RESEARCH CENTER							FYU			ILL	1997-04-21			702 N. FRANKLIN ST.		TAMPA	FL	33602														DLLI		 Note:DLLI LIBRARY 								
	ILL		UNION COUNTY PUBLIC LIBRARY							WM5			ILL	1997-03-11			175 W. MAIN ST.		LAKE BUTLER	BU	32054														DLLI		 Note:DLLI LIBRARY 								
	ILL		UNIV. OF SOUTH FLORIDA - ST. PETERSBURG LIBRARY							FHS			ILL	1997-08-28			140 SEVENTH AVE. SOUTH		ST. PETERSBURG	PE	33701-5016														DLLI		 Note:DLLI LIBRARY 								
	ILL		UNIVERSITY COMMUNITY HOSPITAL - MEDICAL LIBRARY							FUC			ILL	1998-04-14			3100 E. Fletcher Ave.		Tampa	FL	33613-4688														DLLI		 Note:DLLI LIBRARY 								
	ILL		 UNIVERSITY OF CENTRAL FLORIDA LIBRARY							FTU			ILL	1997-02-27			4000 CENTRAL FLORIDA BLVD.  BOX 162430		ORLANDO	FL	32816-2430		407 823-2383  fax: 407 823-3047	4000 CENTRAL FLORIDA BLVD.		ORLANDO	FL	32816-2666			jwebb@pegasus.cc.ucf.edu				DLLI		 Note:DLLI LIBRARY. 'ADDRESS 3' IS DLLI ADDRESS.  								
	ILL		UNIVERSITY OF FLORIDA LEGAL INFORMATION CENTER							FUB			ILL	1998-05-03			161 HOLLAND LAW CENTER / UNIVERSITY OF FLORIDA		GAINESVILLE	FL	32611					GAINESVILLE	FL	32611							DLLI		 Note:DLLI LIBRARY 								
	ILL		UNIVERSITY OF MIAMI - RICHTER LIBRARY							FQG			ILL	1997-03-11			P.O. BOX 248214		CORAL GABLES	GA	33124			1300 MEMORIAL DRIVE		CORAL GABLES	GA	33173							DLLI		 Note:DLLI LIBRARY 								
	ILL		UNIVERSITY OF NORTH FLORIDA LIBRARY							FNP			ILL	1997-03-10			P.O. BOX 17605		JACKSONVILLE	FL	32245-7605		FAX 904 646-2613	4567 ST. JOHNS BLUFF RD. S. - BLDG. 12		JACKSONVILLE	FL	32224			libcirc@unf.edu				DLLI		 Note:DLLI LIBRARY  								
	ILL		UNIVERSITY OF SOUTH FLORIDA - TAMPA LIBRARY							FHM			ILL	1997-03-09			4202 E. FOWLER AVE.  LIB 121		TAMPA	FL	33620-5400														DLLI		 Note:DLLI LIBRARY 								
	ILL		UNIVERSITY OF WEST FLORIDA - PACE LIBRARY							FWA			ILL	1997-03-25			11000 UNIVERSITY PARKWAY BLDG. 32		PENSACOLA	FL	32514-5750														DLLI		 Note:DLLI LIBRARY  								
	ILL		VALENCIA COMM. COLL. - WEST LRC - BLDG. 6							FVC			ILL	1998-07-30			1800 KIRKMAN ROAD		ORLANDO	FL	32802														DLLI		Note:DLLI LIBRARY. (TWO OTHER VALENCIA CC DLLI LIBRARY  ADDRESSES IN SIRSI). 								
	ILL		VENICE PUBLIC LIBRARY / SARASOTA COUNTY LIBRARIES							FSP			ILL	1997-07-28			300 S. NOKOMIS AVE.		VENICE	FL	34285														DLLI		 Note:DLLI LIBRARY  								
	ILL		VOLUSIA COUNTY LIBRARY SUPPORT CENTER							FDB			ILL	1997-03-04			1290 INDIAN LAKE RD.		DAYTONA BEACH	BE	32114														DLLI		 Note:DLLI LIBRARY 								
	ILL		WEST FLORIDA REGIONAL LIBRARY							FMF			ILL	1997-08-15			200 W. GREGORY ST.		PENSACOLA	FL	32501-4878														DLLI		 Note:DLLI LIBRARY  								
	ILL		WINTER HAVEN PUBLIC LIBRARY							FMI			ILL	1997-07-31			ONE LIBRARY LANE SE		WINTER HAVEN	HA	33880														DLLI		 Note:DLLI LIBRARY 								
	ILL		WINTER PARK PUBLIC LIBRARY							CG4			ILL	1997-02-28			460 E. NEW ENGLAND AVE.		WINTER PARK	PA	32789														DLLI		 Note:DLLI LIBRARY  								
	ILL		LL -XMA  Martist College Library							XMA			ILL	2009-09-16																					ILL		 none 								
	ILL		GULFPORT PUBLIC LIBRARY							FYZ			ILL	2002-06-16			5501 28TH AVE S		GULFPORT FL	FL	33707														ILL		 Note:PINELLAS PUBLIC LIBRARY COOPERATIVE INC.  								
	ILL		SUMTER COUNTY PUBLIC LIBRARY SYSTEM							M4L			ILL	2002-04-10			1405 CR 526A		Sumterville	FL	33585														M4L		 none 								
	ILL		BRIGHAM YOUNG UNIVERSITY-IDAHO							RIC			ILL	2004-05-24																					RIC		 none  								
